,uri,url,id,asset_id,source,published_date,updated,section,subsection,nytdsection,adx_keywords,column,byline,type,title,abstract,des_facet,org_facet,per_facet,geo_facet,media,eta_id
0,nyt://article/e5ddd832-0a48-5583-909e-ea716e27332a,https://www.nytimes.com/2020/04/12/business/media/disney-ceo-coronavirus.html,100000007079840,100000007079840,New York Times,2020-04-12,2020-04-13 13:46:32,Business,Media,business,"Coronavirus (2019-nCoV);Media;Chapek, Robert A;Iger, Robert A;Disney Plus;Disney, Walt, World (Lake Buena Vista, Fla);Walt Disney Company;China",,By Ben Smith,Article,"Bob Iger Thought He Was Leaving on Top. Now, He’s Fighting for Disney’s Life.",The former C.E.O. thought he was riding into the sunset. Now he’s reasserting control and reimagining Disney as a company with fewer employees and more thermometers.,"['Coronavirus (2019-nCoV)', 'Media']","['Disney Plus', 'Disney, Walt, World (Lake Buena Vista, Fla)', 'Walt Disney Company']","['Chapek, Robert A', 'Iger, Robert A']",['China'],"[{'type': 'image', 'subtype': 'photo', 'caption': 'The Shanghai Disney Resort on Jan. 25, the day it was closed because of the coronavirus outbreak.', 'copyright': 'Aly Song/Reuters', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/13/business/12SUBJPBENSMITH1-print/12SUBJPBENSMITH1-print-thumbStandard-v2.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/13/business/12SUBJPBENSMITH1-print/12SUBJPBENSMITH1-print-mediumThreeByTwo210-v2.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/13/business/12SUBJPBENSMITH1-print/12SUBJPBENSMITH1-print-mediumThreeByTwo440-v2.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
1,nyt://article/9ef432e7-b178-5755-bff5-7969055e22fe,https://www.nytimes.com/2020/04/12/us/politics/trump-fauci-coronavirus.html,100000007084526,100000007084526,New York Times,2020-04-12,2020-04-13 19:50:43,U.S.,Politics,u.s.,"Coronavirus (2019-nCoV);United States Politics and Government;Epidemics;Trump, Donald J;Fauci, Anthony S;National Institute of Allergy and Infectious Diseases",,By Peter Baker,Article,Trump Lashes Out at Fauci Amid Criticism of Slow Virus Response,The president retweeted a post calling for the government’s top infectious disease specialist to be fired after the doctor acknowledged that shutting down the country earlier could have saved lives.,"['Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Epidemics']",['National Institute of Allergy and Infectious Diseases'],"['Trump, Donald J', 'Fauci, Anthony S']",[],"[{'type': 'image', 'subtype': 'photo', 'caption': 'Dr. Anthony S. Fauci, the federal government’s top infectious disease expert, and President Trump have publicly disagreed on several issues.', 'copyright': 'Anna Moneymaker/The New York Times', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/14/us/politics/12dc-virus-trump2/12dc-virus-trump2-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/14/us/politics/12dc-virus-trump2/12dc-virus-trump2-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/14/us/politics/12dc-virus-trump2/12dc-virus-trump2-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
2,nyt://article/0c53a478-7276-5fe7-abb7-e9272ed0f06b,https://www.nytimes.com/2020/04/11/us/politics/coronavirus-trump-response.html,100000007082117,100000007082117,New York Times,2020-04-11,2020-04-13 20:30:51,U.S.,Politics,u.s.,"Coronavirus (2019-nCoV);United States Politics and Government;United States Economy;United States International Relations;Presidential Election of 2020;Shutdowns (Institutional);Quarantines;Travel Warnings;Trump, Donald J;Azar, Alex M II;Birx, Deborah L;Fauci, Anthony S;Mnuchin, Steven T;Navarro, Peter;O'Brien, Robert C (1952- );Pence, Mike;Pottinger, Matthew;Redfield, Robert R;Centers for Disease Control and Prevention;National Institutes of Health;National Security Council;Health and Human Services Department;China",,"By Eric Lipton, David E. Sanger, Maggie Haberman, Michael D. Shear, Mark Mazzetti and Julian E. Barnes",Article,He Could Have Seen What Was Coming: Behind Trump’s Failure on the Virus,"An examination reveals the president was warned about the potential for a pandemic but that internal divisions, lack of planning and his faith in his own instincts led to a halting response.","['Coronavirus (2019-nCoV)', 'United States Politics and Government', 'United States Economy', 'United States International Relations', 'Presidential Election of 2020', 'Shutdowns (Institutional)', 'Quarantines', 'Travel Warnings']","['Centers for Disease Control and Prevention', 'National Institutes of Health', 'National Security Council', 'Health and Human Services Department']","['Trump, Donald J', 'Azar, Alex M II', 'Birx, Deborah L', 'Fauci, Anthony S', 'Mnuchin, Steven T', 'Navarro, Peter', ""O'Brien, Robert C (1952- )"", 'Pence, Mike', 'Pottinger, Matthew', 'Redfield, Robert R']",['China'],"[{'type': 'image', 'subtype': 'photo', 'caption': 'President Trump has repeatedly said that no one could have seen the effects of the coronavirus coming.', 'copyright': 'Al Drago for The New York Times', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/05/11/us/politics/11dc-virus-reconstruct-hp/11dc-virus-reconstruct-hp-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/05/11/us/politics/11dc-virus-reconstruct-hp/11dc-virus-reconstruct-hp-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/05/11/us/politics/11dc-virus-reconstruct-hp/11dc-virus-reconstruct-hp-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
3,nyt://article/900a3c61-f7c6-59a2-b6cf-7729d97f9fab,https://www.nytimes.com/2020/04/11/opinion/sunday/coronavirus-hospitals-bronx.html,100000007081622,100000007081622,New York Times,2020-04-11,2020-04-12 11:07:36,Opinion,Sunday Review,opinion,"Coronavirus (2019-nCoV);Emergency Medical Treatment;Protective Clothing and Gear;Shortages;Medical Devices;Ventilators (Medical);Epidemics;Deaths (Fatalities);Nursing and Nurses;Montefiore Medical Center;Weiler, Jack D, Hospital (Bronx, NY);Bronx (NYC)",,By Nicholas Kristof,Article,Life and Death in the ‘Hot Zone’,"“If people saw this, they would stay home.” What the war against the coronavirus looks like inside two Bronx hospitals.","['Coronavirus (2019-nCoV)', 'Emergency Medical Treatment', 'Protective Clothing and Gear', 'Shortages', 'Medical Devices', 'Ventilators (Medical)', 'Epidemics', 'Deaths (Fatalities)', 'Nursing and Nurses']","['Montefiore Medical Center', 'Weiler, Jack D, Hospital (Bronx, NY)']",[],['Bronx (NYC)'],[],0
4,nyt://article/f399818c-88ef-56c5-ba98-fec66a17b1ea,https://www.nytimes.com/2020/04/11/world/europe/chernobyl-wildfire.html,100000007083418,100000007083418,New York Times,2020-04-11,2020-04-12 11:00:26,World,Europe,world,Wildfires;Radiation;Nuclear Energy;Chernobyl (Ukraine);Kyiv (Ukraine);Ukraine,,By Maria Varenikova,Article,"Chernobyl Wildfires Reignite, Stirring Up Radiation","Wildfires are common in the so-called Zone of Alienation around the abandoned Chernobyl plant. A larger-than-typical fire is stirring up radiation, though levels remain normal in Kyiv, the Ukrainian capital.","['Wildfires', 'Radiation', 'Nuclear Energy']",[],[],"['Chernobyl (Ukraine)', 'Kyiv (Ukraine)', 'Ukraine']","[{'type': 'image', 'subtype': 'photo', 'caption': 'A field fire burning on Friday in the Chernobyl Exclusion Zone in Ukraine.', 'copyright': 'Volodymyr Shuvayev/Agence France-Presse &mdash; Getty Images', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/12/world/12SUBchernobyl-fires-print/11chernobyl-fires1-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/12/world/12SUBchernobyl-fires-print/11chernobyl-fires1-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/12/world/12SUBchernobyl-fires-print/11chernobyl-fires1-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
5,nyt://article/0ae9ed2c-429c-5803-b6a5-1674bf1151d2,https://www.nytimes.com/2020/04/11/business/coronavirus-destroying-food.html,100000007080497,100000007080497,New York Times,2020-04-11,2020-04-12 12:12:46,Business,,business,Agriculture and Farming;Dairy Products;Vegetables;Poultry;Food;Waste Materials and Disposal;Shortages;Coronavirus (2019-nCoV);Shutdowns (Institutional);United States,,By David Yaffe-Bellany and Michael Corkery,Article,"Dumped Milk, Smashed Eggs, Plowed Vegetables: Food Waste of the Pandemic","With restaurants, hotels and schools closed, many of the nation’s largest farms are destroying millions of pounds of fresh goods that they can no longer sell.","['Agriculture and Farming', 'Dairy Products', 'Vegetables', 'Poultry', 'Food', 'Waste Materials and Disposal', 'Shortages', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)']",[],[],['United States'],"[{'type': 'image', 'subtype': 'photo', 'caption': 'A tractor mulches green beans at an R.C. Hatton farm in Florida. &ldquo;It&rsquo;s heartbreaking,&rdquo; an owner of the farm said.', 'copyright': 'Rose Marie Cromwell for The New York Times', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/12/business/12virus-foodwaste/11virus-foodwaste-1-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/12/business/12virus-foodwaste/11virus-foodwaste-1-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/12/business/12virus-foodwaste/11virus-foodwaste-1-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
6,nyt://article/b96181ac-ae7a-5105-aea8-085b275bd0de,https://www.nytimes.com/2020/04/13/us/coronavirus-updates.html,100000007084527,100000007084527,New York Times,2020-04-13,2020-04-14 00:17:32,U.S.,,u.s.,Coronavirus (2019-nCoV),,,Article,Coronavirus Updates: Trump Insists He Has ‘Total’ Authority to Supersede Governors,State leaders on both coasts are starting to debate how and when to reopen. The closure of a major meat processing plant could affect the nation’s food supply.,['Coronavirus (2019-nCoV)'],[],[],[],[],0
7,nyt://article/d0778700-c34f-57ac-a8ee-b8cdbb93ba2e,https://www.nytimes.com/2020/04/12/opinion/joe-biden-coronavirus-reopen-america.html,100000007080313,100000007080313,New York Times,2020-04-12,2020-04-13 10:33:54,Opinion,,opinion,"United States Politics and Government;Defense Production Act;United States Economy;Vaccination and Immunization;Coronavirus (2019-nCoV);Trump, Donald J;Health and Human Services Department;Occupational Safety and Health Administration;United States",,By Joe Biden,Article,Joe Biden: My Plan to Safely Reopen America,An effective strategy to beat the virus is the ultimate answer to how we get our economy back on track.,"['United States Politics and Government', 'Defense Production Act', 'United States Economy', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']","['Health and Human Services Department', 'Occupational Safety and Health Administration']","['Trump, Donald J']",['United States'],"[{'type': 'image', 'subtype': 'photo', 'caption': '', 'copyright': 'Damon Winter/The New York Times', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/09/opinion/12Plan/12Plan-thumbStandard-v2.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/09/opinion/12Plan/12Plan-mediumThreeByTwo210-v2.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/09/opinion/12Plan/12Plan-mediumThreeByTwo440-v2.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
8,nyt://article/14e46230-7342-581c-ba59-523971de2dd6,https://www.nytimes.com/2020/04/12/magazine/asian-american-discrimination-coronavirus.html,100000007078957,100000007078957,New York Times,2020-04-12,2020-04-12 15:42:21,Magazine,,magazine,Race and Ethnicity;Discrimination;Coronavirus (2019-nCoV);Asian-Americans,,By Cathy Park Hong,Article,The Slur I Never Expected to Hear in 2020,"As an Asian-American, I’ve been conditioned to a certain kind of unspoken racism. This pandemic has unmasked how vicious it really is.","['Race and Ethnicity', 'Discrimination', 'Coronavirus (2019-nCoV)', 'Asian-Americans']",[],[],[],"[{'type': 'image', 'subtype': 'photo', 'caption': '', 'copyright': 'Illustration by Jon Han', 'approved_for_syndication': 0, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/09/magazine/9asianamerican-2/9asianamerican-2-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/09/magazine/9asianamerican-2/9asianamerican-2-mediumThreeByTwo210-v2.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/09/magazine/9asianamerican-2/9asianamerican-2-mediumThreeByTwo440-v2.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
9,nyt://article/3b99fe67-dff5-51ba-a493-f833ccb9f117,https://www.nytimes.com/2020/04/12/health/chloroquine-coronavirus-trump.html,100000007084536,100000007084536,New York Times,2020-04-12,2020-04-12 23:10:40,Health,,health,Hydroxychloroquine (Drug);Chloroquine (Drug);Azithromycin (Drug);Research;Coronavirus (2019-nCoV);Drugs (Pharmaceuticals);Manaus (Brazil),,By Katie Thomas and Knvul Sheikh,Article,Small Chloroquine Study Halted Over Risk of Fatal Heart Complications,"A research trial of coronavirus patients in Brazil ended after patients taking a higher dose of chloroquine, one of the drugs President Trump has promoted, developed irregular heart rates.","['Hydroxychloroquine (Drug)', 'Chloroquine (Drug)', 'Azithromycin (Drug)', 'Research', 'Coronavirus (2019-nCoV)', 'Drugs (Pharmaceuticals)']",[],[],['Manaus (Brazil)'],"[{'type': 'image', 'subtype': 'photo', 'caption': 'Packets of Nivaquine tablets containing chloroquine, and Plaquenil tablets containing hydroxychloroquine. Both drugs have been promoted by President Trump as a coronavirus treatment.', 'copyright': 'Gerard Julien/Agence France-Presse — Getty Images', 'approved_for_syndication': 1, 'media-metadata': [{'url': 'https://static01.nyt.com/images/2020/04/12/science/12virus-chloroquine1/12virus-chloroquine1-thumbStandard.jpg', 'format': 'Standard Thumbnail', 'height': 75, 'width': 75}, {'url': 'https://static01.nyt.com/images/2020/04/12/science/12virus-chloroquine1/12virus-chloroquine1-mediumThreeByTwo210.jpg', 'format': 'mediumThreeByTwo210', 'height': 140, 'width': 210}, {'url': 'https://static01.nyt.com/images/2020/04/12/science/12virus-chloroquine1/12virus-chloroquine1-mediumThreeByTwo440.jpg', 'format': 'mediumThreeByTwo440', 'height': 293, 'width': 440}]}]",0
